timestamp,facility_id,facility_name,current,maximum,remaining,pct_full,page_last_update
2026-06-20T14:29:32,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,556,2500,1944,22.2,7:27 AM,62.1,0.0,0
2026-06-20T14:29:32,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,26,300,274,8.7,7:27 AM,62.1,0.0,0
2026-06-20T14:29:32,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,8,25,17,32.0,7:27 AM,62.1,0.0,0
2026-06-20T16:01:18,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,12,2500,2488,0.5,8:58 AM,68.9,0.0,0
2026-06-20T16:01:18,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,32,300,268,10.7,8:58 AM,68.9,0.0,0
2026-06-20T16:01:18,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,8,25,17,32.0,8:58 AM,68.9,0.0,0
2026-06-20T17:47:15,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,111,2500,2389,4.4,10:43 AM,75.6,0.0,0
2026-06-20T17:47:15,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,56,300,244,18.7,10:43 AM,75.6,0.0,0
2026-06-20T17:47:15,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,8,25,17,32.0,10:43 AM,75.6,0.0,0
2026-06-20T19:20:55,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,193,2500,2307,7.7,12:16 PM,80.5,0.0,0
2026-06-20T19:20:55,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,58,300,242,19.3,12:16 PM,80.5,0.0,0
2026-06-20T19:20:55,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,8,25,17,32.0,12:16 PM,80.5,0.0,0
2026-06-20T20:49:13,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,243,2500,2257,9.7,1:47 PM,81.7,0.0,0
2026-06-20T20:49:13,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,80,300,220,26.7,1:47 PM,81.7,0.0,0
2026-06-20T20:49:13,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,8,25,17,32.0,1:47 PM,81.7,0.0,0
2026-06-20T22:03:50,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,291,2500,2209,11.6,3:02 PM,83.1,0.0,0
2026-06-20T22:03:50,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,15,300,285,5.0,3:02 PM,83.1,0.0,0
2026-06-20T22:03:50,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,8,25,17,32.0,3:02 PM,83.1,0.0,0
2026-06-20T23:35:59,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,352,2500,2148,14.1,4:32 PM,82.7,0.0,0
2026-06-20T23:35:59,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,62,300,238,20.7,4:32 PM,82.7,0.0,0
2026-06-20T23:35:59,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,8,25,17,32.0,4:32 PM,82.7,0.0,0
2026-06-21T02:05:22,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,473,2500,2027,18.9,7:03 PM,79.8,0.0,0
2026-06-21T02:05:22,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,77,300,223,25.7,7:03 PM,79.8,0.0,0
2026-06-21T02:05:22,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,8,25,17,32.0,7:03 PM,79.8,0.0,0
2026-06-21T07:06:27,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,534,2500,1966,21.4,12:06 AM,63.2,0.0,0
2026-06-21T07:06:27,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,77,300,223,25.7,12:06 AM,63.2,0.0,0
2026-06-21T07:06:27,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,8,25,17,32.0,12:06 AM,63.2,0.0,0
2026-06-21T10:45:48,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,534,2500,1966,21.4,3:45 AM,57.1,0.0,0
2026-06-21T10:45:48,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,77,300,223,25.7,3:45 AM,57.1,0.0,0
2026-06-21T10:45:48,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,8,25,17,32.0,3:45 AM,57.1,0.0,0
2026-06-21T13:03:39,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,534,2500,1966,21.4,5:59 AM,53.8,0.0,0
2026-06-21T13:03:39,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,77,300,223,25.7,5:59 AM,53.8,0.0,0
2026-06-21T13:03:39,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,8,25,17,32.0,5:59 AM,53.8,0.0,0
2026-06-21T15:16:45,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,534,2500,1966,21.4,8:16 AM,64.6,0.0,0
2026-06-21T15:16:45,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,77,300,223,25.7,8:16 AM,64.6,0.0,0
2026-06-21T15:16:45,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,8,25,17,32.0,8:16 AM,64.6,0.0,0
2026-06-21T17:03:16,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,64,2500,2436,2.6,10:00 AM,72.7,0.0,0
2026-06-21T17:03:16,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,85,300,215,28.3,10:00 AM,72.7,0.0,0
